area_marla,bedroom,bath,type_enc,purpose_enc,city_enc,price_lakh
10.0,5.0,6.0,2,1,9,360.0
10.0,5.0,6.0,2,1,9,550.0
5.0,3.0,4.0,2,1,9,270.0
4.0,2.0,2.0,1,1,9,103.0
5.0,3.0,3.0,2,1,9,229.99999999999997
10.0,5.0,6.0,2,1,9,450.0
5.0,3.0,4.0,2,1,9,165.0
22.0,6.0,6.0,2,1,14,740.0
14.0,5.0,5.0,2,1,14,750.0
7.0,6.0,6.0,2,1,14,330.0
10.0,5.0,6.0,2,1,14,625.0
5.0,4.0,4.0,2,1,14,190.0
13.0,5.0,6.0,2,1,14,695.0
4.0,2.0,3.0,2,1,14,73.0
10.0,5.0,5.0,2,1,14,375.0
17.0,5.0,6.0,2,1,14,600.0
5.0,4.0,5.0,2,1,14,190.0
20.0,5.0,7.0,2,1,14,1180.0
18.0,5.0,6.0,2,1,14,430.0
24.0,4.0,6.0,2,1,14,300.0
12.0,5.0,6.0,2,1,14,425.0
12.0,5.0,6.0,2,1,14,450.0
2.8,1.0,1.0,1,1,14,72.0
20.0,5.0,5.0,2,1,14,385.0
5.0,4.0,5.0,2,1,14,165.0
14.0,5.0,6.0,2,1,14,696.0
10.9,5.0,6.0,2,1,14,375.0
7.0,5.0,6.0,2,1,14,290.0
7.0,5.0,6.0,2,1,14,275.0
5.0,3.0,4.0,2,1,14,160.0
5.0,3.0,4.0,2,1,14,225.0
24.0,6.0,6.0,2,1,14,780.0
2.0,2.0,2.0,2,1,14,28.0
10.9,5.0,6.0,2,1,14,325.0
5.0,3.0,4.0,2,1,14,136.0
10.0,5.0,5.0,2,1,14,500.0
10.0,5.0,6.0,2,1,14,445.0
3.6,2.0,2.0,1,1,14,55.0
22.0,5.0,6.0,2,1,14,765.0
10.0,3.0,3.0,1,1,14,315.0
20.0,5.0,6.0,2,1,14,795.0
3.3,1.0,1.0,1,1,14,80.0
16.0,5.0,6.0,2,1,14,580.0
7.6,2.0,3.0,1,1,14,254.99999999999997
10.0,5.0,6.0,2,1,14,535.0
6.0,5.0,6.0,2,1,14,250.0
20.0,5.0,6.0,2,1,14,850.0
10.0,5.0,6.0,2,1,14,350.0
12.0,5.0,6.0,2,1,14,540.0
10.0,5.0,6.0,2,1,14,430.0
7.0,5.0,6.0,2,1,14,325.0
10.0,5.0,6.0,2,1,14,365.0
18.0,5.0,6.0,2,1,14,430.0
10.0,5.0,6.0,2,1,14,500.0
20.0,8.0,6.0,2,1,14,1100.0
6.0,4.0,5.0,2,1,14,229.99999999999997
20.0,6.0,6.0,2,1,14,950.0
10.0,5.0,6.0,2,1,14,550.0
5.7,2.0,2.0,1,1,14,206.0
10.0,5.0,6.0,2,1,14,540.0
5.0,4.0,4.0,2,1,14,225.0
16.0,5.0,6.0,2,1,14,580.0
5.3,2.0,3.0,1,1,14,240.0
3.3,1.0,1.0,1,1,14,130.0
20.0,6.0,6.0,2,1,14,994.9999999999999
5.6,5.0,4.0,2,1,14,210.0
20.0,5.0,6.0,2,1,14,875.0
8.0,2.0,3.0,1,1,14,290.0
20.0,5.0,6.0,2,1,14,1150.0
20.0,6.0,6.0,2,1,14,850.0
10.0,5.0,6.0,2,1,14,530.0
4.4,2.0,2.0,1,1,14,165.0
15.0,5.0,6.0,2,1,14,750.0
20.0,5.0,6.0,2,1,14,1195.0
7.0,8.0,7.0,2,1,14,245.00000000000003
24.0,5.0,6.0,2,1,14,800.0
7.0,5.0,6.0,2,1,14,245.00000000000003
5.0,2.0,3.0,2,1,14,102.0
3.1,2.0,2.0,1,1,14,67.0
20.0,5.0,6.0,2,1,14,1095.0
6.0,4.0,6.0,2,1,14,250.0
4.4,2.0,2.0,1,1,14,75.0
20.0,6.0,7.0,2,1,14,575.0
9.0,4.0,5.0,2,1,14,215.0
3.3,2.0,2.0,1,1,14,70.0
7.0,5.0,5.0,2,1,14,365.0
5.0,3.0,4.0,2,1,14,160.0
10.0,5.0,6.0,2,1,14,540.0
7.0,5.0,6.0,2,1,14,225.0
10.0,4.0,4.0,2,1,14,380.0
16.0,5.0,6.0,2,1,14,750.0
10.0,5.0,6.0,2,1,14,590.0
12.0,6.0,7.0,2,1,14,615.0
20.0,5.0,6.0,2,1,14,894.9999999999999
5.0,4.0,4.0,2,1,14,125.0
5.0,2.0,1.0,2,1,14,130.0
3.2,3.0,4.0,2,1,14,95.0
5.0,2.0,2.0,2,1,14,112.00000000000001
3.0,4.0,4.0,2,1,14,80.0
5.0,4.0,6.0,2,1,14,130.0
5.0,2.0,2.0,2,1,14,105.0
10.0,6.0,6.0,2,1,14,330.0
10.0,5.0,6.0,2,1,14,260.0
3.0,1.0,2.0,2,1,14,38.0
8.0,5.0,6.0,2,1,14,220.00000000000003
14.0,4.0,6.0,2,1,14,699.0
5.0,5.0,6.0,2,1,14,220.00000000000003
10.0,6.0,6.0,2,1,14,349.0
5.0,3.0,3.0,2,1,14,190.0
10.0,5.0,6.0,2,1,14,480.0
5.3,2.0,2.0,1,1,14,110.00000000000001
3.5,4.0,4.0,2,1,14,160.0
20.0,8.0,6.0,2,1,14,900.0
7.0,5.0,5.0,2,1,14,285.0
10.0,5.0,6.0,2,1,14,400.0
5.0,2.0,2.0,2,1,14,111.00000000000001
10.0,5.0,6.0,2,1,14,625.0
20.0,5.0,6.0,2,1,14,1095.0
10.0,5.0,5.0,2,1,14,409.99999999999994
20.0,6.0,6.0,2,1,14,700.0
7.0,4.0,5.0,2,1,14,220.00000000000003
10.0,6.0,6.0,2,1,14,325.0
10.0,4.0,5.0,2,1,14,400.0
20.0,5.0,5.0,2,1,14,750.0
5.0,2.0,1.0,2,1,14,97.5
10.0,5.0,7.0,2,1,14,509.99999999999994
6.0,3.0,3.0,2,1,14,125.0
3.0,3.0,2.0,2,1,14,35.0
11.0,8.0,6.0,2,1,14,450.0
7.0,6.0,6.0,2,1,14,365.0
10.0,5.0,6.0,2,1,14,409.99999999999994
19.0,6.0,6.0,2,1,14,925.0
10.0,5.0,6.0,2,1,14,480.0
10.8,3.0,3.0,1,1,14,320.0
7.0,5.0,5.0,2,1,14,290.0
10.9,5.0,6.0,2,1,14,355.0
5.0,4.0,4.0,2,1,14,160.0
2.9,1.0,1.0,1,1,14,166.0
5.0,3.0,4.0,2,1,14,180.0
6.2,2.0,2.0,1,1,14,202.99999999999997
5.0,3.0,4.0,2,1,14,190.0
5.0,3.0,4.0,2,1,14,180.0
11.4,2.0,2.0,1,1,14,583.0
12.0,5.0,6.0,2,1,14,270.0
14.8,3.0,4.0,1,1,14,440.00000000000006
10.9,4.0,5.0,2,1,14,423.00000000000006
11.0,6.0,6.0,2,1,14,600.0
12.4,6.0,6.0,2,1,14,600.0
5.0,4.0,5.0,2,1,14,240.0
12.0,6.0,6.0,2,1,14,340.0
5.0,4.0,4.0,2,1,14,135.0
5.0,3.0,3.0,2,1,14,170.0
12.8,6.0,6.0,2,1,14,500.0
5.5,4.0,4.0,2,1,14,114.99999999999999
5.0,3.0,4.0,2,1,14,200.0
5.0,2.0,1.0,2,1,14,114.99999999999999
12.0,6.0,6.0,2,1,14,380.0
7.0,4.0,5.0,2,1,14,229.99999999999997
5.0,3.0,3.0,2,1,14,130.0
20.0,5.0,6.0,2,1,14,850.0
7.0,5.0,6.0,2,1,14,229.99999999999997
10.0,6.0,6.0,2,1,14,320.0
4.4,2.0,2.0,1,1,14,125.0
10.0,6.0,5.0,2,1,14,360.0
7.0,5.0,6.0,2,1,14,285.0
7.0,5.0,6.0,2,1,14,250.0
10.0,4.0,4.0,2,1,14,380.0
5.0,3.0,3.0,2,1,14,195.0
7.0,5.0,5.0,2,1,14,275.0
26.0,5.0,4.0,2,1,14,850.0
10.0,5.0,6.0,2,1,14,425.0
10.0,5.0,6.0,2,1,14,590.0
8.0,5.0,6.0,2,1,14,265.0
7.0,5.0,5.0,2,1,14,265.0
7.0,5.0,5.0,2,1,14,265.0
10.0,5.0,6.0,2,1,14,434.99999999999994
10.0,4.0,6.0,2,1,14,520.0
10.0,6.0,6.0,2,1,14,325.0
5.0,4.0,4.0,2,1,14,190.0
3.8,1.0,1.0,1,1,14,125.0
10.0,5.0,6.0,2,1,14,385.0
3.3,1.0,1.0,1,1,14,73.0
7.0,5.0,6.0,2,1,14,270.0
5.0,4.0,5.0,2,1,14,170.0
4.2,2.0,2.0,1,1,14,175.0
20.0,5.0,6.0,2,1,14,930.0000000000001
8.0,4.0,4.0,2,1,14,220.00000000000003
10.0,4.0,5.0,2,1,14,254.99999999999997
10.0,5.0,6.0,2,1,14,470.0
20.0,5.0,6.0,2,1,14,1150.0
12.0,5.0,5.0,2,1,14,520.0
10.0,5.0,6.0,2,1,14,625.0
6.0,3.0,4.0,2,1,14,150.0
10.0,5.0,6.0,2,1,14,490.00000000000006
20.0,5.0,6.0,2,1,14,850.0
10.0,5.0,6.0,2,1,14,475.0
5.8,1.0,2.0,1,1,14,185.0
10.0,6.0,6.0,2,1,14,275.0
6.0,3.0,4.0,2,1,14,163.0
12.0,6.0,6.0,2,1,14,380.0
15.0,6.0,6.0,2,1,14,475.0
2.7,2.0,2.0,1,1,14,60.0
11.0,5.0,6.0,2,1,14,380.0
20.0,5.0,6.0,2,1,14,1150.0
10.0,5.0,6.0,2,1,14,400.0
4.0,2.0,3.0,2,1,14,55.0
5.0,3.0,3.0,2,1,14,125.0
5.0,3.0,4.0,2,1,14,250.0
10.0,5.0,6.0,2,1,14,550.0
10.0,5.0,6.0,2,1,14,229.99999999999997
6.2,5.0,5.0,2,1,14,188.0
10.0,5.0,6.0,2,1,14,625.0
13.0,5.0,6.0,2,1,14,480.0
5.0,3.0,3.0,2,1,14,185.0
10.0,4.0,5.0,2,1,14,459.99999999999994
6.5,3.0,5.0,2,1,14,195.0
20.0,8.0,6.0,2,1,14,750.0
20.0,9.0,6.0,2,1,14,890.0
7.0,5.0,7.0,2,1,14,280.0
11.0,5.0,6.0,2,1,14,530.0
14.0,6.0,6.0,2,1,14,475.0
4.0,3.0,3.0,2,1,14,120.0
5.0,4.0,5.0,2,1,14,175.0
3.0,2.0,1.0,2,1,14,55.0
10.0,5.0,6.0,2,1,14,625.0
10.0,5.0,6.0,2,1,14,550.0
20.0,5.0,6.0,2,1,14,1150.0
12.0,6.0,6.0,2,1,14,440.00000000000006
5.0,4.0,5.0,2,1,14,200.0
4.0,1.0,1.0,1,1,14,148.0
10.0,5.0,6.0,2,1,14,450.0
10.0,5.0,6.0,2,1,14,495.0
10.0,4.0,6.0,2,1,14,459.99999999999994
20.0,5.0,6.0,2,1,14,1180.0
20.0,5.0,6.0,2,1,14,295.0
9.0,5.0,5.0,2,1,14,364.0
10.0,5.0,6.0,2,1,14,625.0
24.0,9.0,7.0,2,1,14,630.0
5.7,2.0,2.0,1,1,14,206.0
20.0,4.0,6.0,2,1,14,750.0
7.0,5.0,5.0,2,1,14,260.0
10.0,5.0,6.0,2,1,14,399.0
13.0,5.0,6.0,2,1,14,560.0
7.0,5.0,6.0,2,1,14,229.99999999999997
7.0,3.0,4.0,2,1,14,175.0
8.4,5.0,5.0,2,1,14,189.0
10.0,4.0,5.0,2,1,14,325.0
7.0,5.0,5.0,2,1,14,275.0
3.2,1.0,1.0,1,1,14,95.0
20.0,5.0,6.0,2,1,14,1195.0
11.0,4.0,5.0,2,1,14,490.00000000000006
5.4,3.0,3.0,1,1,14,130.0
10.0,5.0,5.0,2,1,14,450.0
20.0,5.0,6.0,2,1,14,990.0
10.0,5.0,6.0,2,1,14,490.00000000000006
32.0,5.0,6.0,2,1,14,890.0
14.0,5.0,6.0,2,1,14,450.0
10.0,3.0,4.0,2,1,14,520.0
1.8,1.0,1.0,1,1,14,55.0
10.0,5.0,6.0,2,1,14,515.0
9.1,2.0,3.0,1,1,14,310.0
20.0,5.0,6.0,2,1,14,1195.0
24.0,6.0,6.0,2,1,14,740.0
2.5,2.0,2.0,2,1,14,45.0
5.0,2.0,1.0,2,1,14,96.0
5.0,4.0,4.0,2,1,14,195.0
2.3,1.0,1.0,1,1,14,80.0
5.0,4.0,4.0,2,1,14,147.0
7.0,4.0,5.0,2,1,14,315.0
4.0,5.0,6.0,2,1,14,110.00000000000001
6.0,3.0,3.0,2,1,14,155.0
5.0,4.0,6.0,2,1,14,185.0
10.0,7.0,6.0,2,1,14,340.0
32.0,5.0,6.0,2,1,14,950.0
10.0,5.0,6.0,2,1,14,229.99999999999997
8.0,3.0,3.0,1,1,14,375.0
8.0,6.0,6.0,2,1,14,290.0
7.0,5.0,6.0,2,1,14,315.0
11.0,5.0,6.0,2,1,14,490.00000000000006
5.0,3.0,4.0,2,1,14,140.0
20.0,5.0,5.0,2,1,14,480.0
10.0,5.0,6.0,2,1,14,385.0
20.0,5.0,6.0,2,1,14,450.0
7.0,6.0,6.0,2,1,0,300.0
10.0,6.0,6.0,2,1,0,280.0
2.3,1.0,1.0,1,1,0,118.0
4.2,2.0,2.0,1,1,0,266.0
7.0,6.0,7.0,2,1,0,300.0
11.0,6.0,6.0,2,1,0,350.0
10.0,6.0,6.0,2,1,0,425.0
20.0,10.0,6.0,2,1,0,430.0
7.0,6.0,6.0,2,1,0,300.0
8.0,4.0,4.0,2,1,0,130.0
7.0,5.0,5.0,2,1,0,250.0
6.0,5.0,5.0,2,1,0,350.0
8.0,4.0,4.0,2,1,0,200.0
2.3,1.0,1.0,1,1,0,153.0
6.0,6.0,6.0,2,1,0,210.0
5.0,3.0,3.0,2,1,0,84.0
10.0,2.0,2.0,2,1,0,110.00000000000001
5.0,6.0,6.0,2,1,0,150.0
6.0,6.0,6.0,2,1,0,325.0
5.0,6.0,6.0,2,1,0,200.0
4.6,1.0,1.0,1,1,0,126.0
5.0,7.0,6.0,2,1,0,200.0
10.0,6.0,6.0,2,1,0,350.0
12.0,5.0,5.0,2,1,0,400.0
5.5,7.0,6.0,2,1,0,200.0
9.0,3.0,3.0,1,1,0,263.0
7.7,6.0,6.0,2,1,0,330.0
5.0,4.0,4.0,2,1,0,170.0
4.2,1.0,1.0,1,1,0,113.99999999999999
10.0,7.0,6.0,2,1,0,350.0
4.2,1.0,1.0,1,1,0,115.99999999999999
6.7,2.0,2.0,2,1,0,173.0
7.0,6.0,6.0,2,1,0,220.00000000000003
20.0,4.0,4.0,2,1,0,450.0
9.0,4.0,4.0,2,1,0,550.0
10.0,6.0,6.0,2,1,0,484.99999999999994
10.0,6.0,6.0,2,1,0,140.0
5.0,3.0,4.0,2,1,0,260.0
6.3,2.0,2.0,1,1,0,183.0
10.0,4.0,4.0,2,1,0,360.0
6.0,6.0,6.0,2,1,0,200.0
7.3,2.0,2.0,1,1,0,658.0
5.0,6.0,6.0,2,1,0,200.0
6.5,5.0,5.0,2,1,0,185.0
10.0,6.0,5.0,2,1,12,100.0
0.0,6.0,5.0,2,1,12,100.0
34.0,4.0,4.0,2,1,1,780.0
5.0,5.0,5.0,2,1,1,145.0
6.0,6.0,6.0,2,1,1,160.0
5.0,4.0,5.0,2,1,1,165.0
10.0,2.0,2.0,2,1,1,320.0
10.0,3.0,4.0,2,1,1,280.0
7.0,6.0,6.0,2,1,1,270.0
5.0,4.0,4.0,2,1,1,80.0
5.0,3.0,4.0,2,1,1,123.0
10.0,3.0,4.0,2,1,1,265.0
5.0,5.0,5.0,2,1,1,145.0
6.0,3.0,4.0,2,1,1,145.0
6.0,6.0,6.0,2,1,1,260.0
15.0,4.0,4.0,2,1,1,275.0
12.0,3.0,3.0,2,1,1,235.0
30.0,6.0,7.0,2,1,1,445.0
6.0,3.0,3.0,2,1,1,133.0
15.0,4.0,4.0,2,1,1,270.0
6.0,3.0,3.0,2,1,1,126.0
15.0,4.0,5.0,2,1,1,280.0
5.0,3.0,3.0,2,1,1,130.0
7.0,5.0,5.0,2,1,1,250.0
5.0,5.0,4.0,2,1,1,180.0
6.5,6.0,6.0,2,1,1,175.0
3.0,3.0,4.0,2,1,12,50.0
10.0,5.0,5.0,2,1,12,72.0
15.0,3.0,2.0,2,1,12,86.0
6.2,2.0,2.0,2,1,12,200.0
4.82348801442302,2.0,2.0,1,1,8,90.0
9.291144945814834,3.0,3.0,2,1,8,135.0
3.9536787003467375,2.0,2.0,1,1,8,95.0
8.2,4.0,3.0,2,1,2,250.0
7.0,4.0,4.0,2,1,2,375.0
10.0,4.0,5.0,2,1,2,400.0
5.0,4.0,5.0,2,1,2,210.0
10.0,5.0,6.0,2,1,2,590.0
7.0,4.0,5.0,2,1,2,351.0
10.0,6.0,6.0,2,1,2,535.0
3.7,3.0,3.0,2,1,2,100.0
6.0,4.0,5.0,2,1,2,325.0
5.0,3.0,4.0,2,1,2,180.0
10.0,4.0,5.0,2,1,2,300.0
5.0,3.0,4.0,2,1,2,225.0
10.0,6.0,4.0,2,1,2,250.0
5.0,3.0,4.0,2,1,2,133.0
6.0,5.0,5.0,2,1,2,240.0
20.0,6.0,3.0,2,1,2,750.0
2.5,3.0,2.0,2,1,2,54.9
5.0,3.0,4.0,2,1,2,210.0
17.0,5.0,5.0,2,1,2,650.0
5.0,4.0,4.0,2,1,2,165.0
5.0,3.0,3.0,2,1,2,165.0
5.0,4.0,2.0,2,1,2,160.0
10.0,5.0,6.0,2,1,2,185.0
15.0,5.0,6.0,2,1,2,900.0
5.0,3.0,4.0,2,1,2,200.0
10.0,5.0,5.0,2,1,2,400.0
5.0,4.0,4.0,2,1,2,125.0
5.0,4.0,5.0,2,1,2,200.0
2.0,3.0,4.0,2,1,2,80.0
5.0,3.0,4.0,2,1,2,220.00000000000003
10.0,5.0,6.0,2,1,2,360.0
5.0,3.0,4.0,2,1,2,260.0
20.0,5.0,6.0,2,1,2,900.0
2.0,4.0,3.0,2,1,2,85.0
20.0,1.0,5.0,2,1,2,650.0
3.0,3.0,4.0,2,1,2,140.0
7.0,5.0,6.0,2,1,2,280.0
5.0,3.0,4.0,2,1,2,160.0
5.0,3.0,4.0,2,1,2,210.0
4.0,3.0,3.0,2,1,2,225.0
18.5,5.0,6.0,2,1,2,950.0
6.0,4.0,5.0,2,1,2,320.0
5.0,3.0,5.0,2,1,2,180.0
4.0,3.0,4.0,2,1,2,120.0
5.0,3.0,4.0,2,1,2,145.0
3.0,3.0,3.0,2,1,2,85.0
5.0,3.0,4.0,2,1,2,229.99999999999997
6.0,4.0,5.0,2,1,2,240.0
20.0,6.0,7.0,2,1,2,550.0
5.0,3.0,4.0,2,1,2,240.0
5.0,2.0,2.0,2,1,2,95.0
4.2,3.0,3.0,1,1,2,81.0
12.0,6.0,6.0,2,1,2,425.0
5.0,4.0,4.0,2,1,2,249.00000000000003
5.0,4.0,5.0,2,1,2,199.0
6.0,4.0,4.0,2,1,2,254.99999999999997
5.0,3.0,4.0,2,1,2,165.0
10.0,5.0,5.0,2,1,2,625.0
5.0,5.0,6.0,2,1,2,200.0
13.5,5.0,6.0,2,1,2,850.0
4.0,4.0,5.0,2,1,2,180.0
4.0,6.0,3.0,2,1,2,140.0
11.0,5.0,7.0,2,1,2,600.0
10.0,4.0,3.0,2,1,2,540.0
5.0,3.0,3.0,2,1,2,220.00000000000003
5.0,3.0,3.0,2,1,2,225.0
3.0,3.0,5.0,2,1,2,175.0
5.0,3.0,3.0,2,1,2,260.0
5.0,3.0,3.0,2,1,2,200.0
3.0,4.0,4.0,2,1,2,95.0
5.0,3.0,3.0,2,1,2,229.99999999999997
5.0,3.0,4.0,2,1,2,198.0
5.0,5.0,5.0,2,1,2,175.0
5.0,3.0,3.0,2,1,2,240.0
3.5,3.0,4.0,2,1,2,120.0
10.0,5.0,5.0,2,1,2,350.0
10.0,4.0,6.0,2,1,2,550.0
9.0,5.0,6.0,2,1,2,350.0
5.0,4.0,5.0,2,1,2,170.0
5.0,3.0,4.0,2,1,2,229.99999999999997
5.0,3.0,4.0,2,1,2,150.0
5.0,3.0,4.0,2,1,2,260.0
5.0,3.0,4.0,2,1,2,260.0
7.0,5.0,5.0,2,1,2,425.0
7.0,5.0,5.0,2,1,2,425.0
9.0,5.0,5.0,2,1,2,625.0
4.0,3.0,4.0,2,1,2,135.0
2.7,3.0,4.0,2,1,2,130.0
5.0,3.0,4.0,2,1,2,210.0
5.0,3.0,4.0,2,1,2,250.0
7.0,4.0,5.0,2,1,2,345.0
5.0,3.0,4.0,2,1,2,200.0
20.0,5.0,6.0,2,1,2,900.0
10.0,4.0,5.0,2,1,2,600.0
5.0,3.0,4.0,2,1,2,145.0
5.0,3.0,3.0,2,1,2,114.99999999999999
5.0,4.0,5.0,2,1,2,225.0
7.0,5.0,6.0,2,1,2,400.0
5.0,3.0,4.0,2,1,2,215.0
3.0,4.0,5.0,2,1,2,165.0
3.0,3.0,4.0,2,1,2,200.0
4.0,3.0,4.0,2,1,2,165.0
7.0,4.0,5.0,2,1,2,375.0
5.0,4.0,4.0,2,1,2,175.0
10.0,5.0,5.0,2,1,2,340.0
5.0,3.0,4.0,2,1,2,175.0
3.0,2.0,2.0,2,1,2,70.0
5.5,3.0,4.0,2,1,2,135.0
20.0,5.0,6.0,2,1,2,700.0
11.0,5.0,7.0,2,1,2,600.0
5.0,4.0,4.0,2,1,2,190.0
5.0,4.0,4.0,2,1,2,325.0
15.0,5.0,6.0,2,1,2,400.0
12.0,5.0,6.0,2,1,2,310.0
11.5,4.0,5.0,2,1,2,550.0
5.0,3.0,4.0,2,1,2,155.0
7.0,4.0,5.0,2,1,2,425.0
7.0,4.0,5.0,2,1,2,450.0
4.0,4.0,4.0,2,1,2,140.0
10.0,5.0,6.0,2,1,2,625.0
10.0,5.0,6.0,2,1,2,550.0
7.0,3.0,3.0,2,1,2,450.0
20.0,6.0,6.0,2,1,2,1150.0
7.0,4.0,5.0,2,1,2,265.0
10.0,5.0,6.0,2,1,2,375.0
22.0,5.0,5.0,2,1,2,750.0
5.0,3.0,4.0,2,1,2,175.0
10.0,5.0,6.0,2,1,2,450.0
11.0,5.0,6.0,2,1,2,650.0
5.0,3.0,4.0,2,1,2,204.99999999999997
4.0,3.0,4.0,2,1,2,130.0
6.0,5.0,6.0,2,1,2,250.0
15.0,5.0,6.0,2,1,2,550.0
10.0,5.0,6.0,2,1,2,360.0
5.0,3.0,4.0,2,1,2,165.0
5.0,5.0,5.0,2,1,2,90.0
5.0,3.0,4.0,2,1,2,275.0
3.0,4.0,5.0,2,1,2,114.99999999999999
10.0,5.0,5.0,2,1,2,260.0
5.6,4.0,5.0,2,1,2,260.0
20.0,6.0,6.0,2,1,2,950.0
10.0,4.0,5.0,2,1,2,350.0
20.0,5.0,6.0,2,1,2,725.0
5.0,3.0,4.0,2,1,2,210.0
6.0,3.0,4.0,2,1,2,85.0
3.0,3.0,4.0,2,1,2,100.0
13.0,1.0,1.0,2,1,2,550.0
10.0,4.0,5.0,2,1,2,650.0
5.0,4.0,5.0,2,1,2,175.0
5.0,3.0,4.0,2,1,2,229.99999999999997
7.0,4.0,5.0,2,1,2,425.0
2.0,3.0,4.0,2,1,2,85.0
6.0,5.0,6.0,2,1,2,275.0
4.0,4.0,4.0,2,1,2,210.0
4.0,4.0,5.0,2,1,2,130.0
5.0,4.0,5.0,2,1,2,250.0
5.0,3.0,4.0,2,1,2,229.99999999999997
5.0,4.0,5.0,2,1,2,170.0
12.5,5.0,6.0,2,1,2,700.0
5.0,3.0,4.0,2,1,2,210.0
7.0,4.0,5.0,2,1,2,310.0
5.0,3.0,4.0,2,1,2,210.0
3.0,3.0,4.0,2,1,2,125.0
10.5,4.0,5.0,2,1,2,350.0
10.0,5.0,6.0,2,1,2,500.0
7.0,4.0,4.0,2,1,2,340.0
5.0,3.0,4.0,2,1,2,220.00000000000003
3.5,3.0,4.0,2,1,2,125.0
3.0,3.0,4.0,2,1,2,95.0
7.0,4.0,5.0,2,1,2,380.0
5.0,3.0,4.0,2,1,2,190.0
5.0,3.0,4.0,2,1,2,210.0
15.0,5.0,6.0,2,1,2,575.0
3.0,3.0,4.0,2,1,2,90.0
5.0,3.0,4.0,2,1,2,185.0
5.1,4.0,4.0,2,1,2,152.0
5.0,3.0,4.0,2,1,2,195.0
5.0,3.0,4.0,2,1,2,225.0
5.0,3.0,4.0,2,1,2,225.0
7.0,6.0,5.0,2,1,2,250.0
18.0,7.0,6.0,2,1,2,495.0
5.0,3.0,4.0,2,1,2,180.0
7.0,4.0,6.0,2,1,2,385.0
10.0,5.0,6.0,2,1,2,365.0
12.0,5.0,6.0,2,1,2,450.0
5.0,3.0,4.0,2,1,2,335.0
4.0,3.0,4.0,2,1,2,170.0
5.9,2.0,2.0,1,1,6,160.0
5.1,2.0,2.0,1,1,6,80.0
4.6,2.0,2.0,1,1,6,144.0
5.3,1.0,2.0,2,1,6,70.0
20.0,6.0,6.0,2,1,6,1050.0
6.0,4.0,5.0,2,1,6,305.0
3.2,2.0,2.0,1,1,6,100.0
8.0,5.0,5.0,2,1,6,350.0
20.0,6.0,6.0,2,1,6,1150.0
8.0,5.0,5.0,2,1,6,370.0
9.6,3.0,3.0,1,1,6,484.99999999999994
10.0,5.0,5.0,2,1,6,350.0
20.0,6.0,6.0,2,1,6,925.0
10.0,6.0,7.0,2,1,6,450.0
20.0,6.0,6.0,2,1,6,1050.0
8.0,5.0,6.0,2,1,6,340.0
8.0,5.0,5.0,2,1,6,370.0
10.0,5.0,6.0,2,1,6,434.99999999999994
4.0,4.0,5.0,2,1,6,450.0
7.5,3.0,3.0,1,1,6,137.0
20.0,5.0,5.0,2,1,6,750.0
14.0,6.0,6.0,2,1,6,1000.0
20.0,5.0,6.0,2,1,6,1050.0
7.8,2.0,2.0,1,1,6,280.0
7.0,2.0,3.0,2,1,6,225.0
24.0,6.0,6.0,2,1,6,740.0
20.0,5.0,6.0,2,1,6,1150.0
22.0,6.0,7.0,2,1,6,1125.0
24.0,6.0,6.0,2,1,6,1125.0
20.0,6.0,6.0,2,1,6,1170.0
6.0,2.0,2.0,1,1,6,370.0
20.0,6.0,7.0,2,1,6,969.9999999999999
20.0,5.0,7.0,2,1,6,1030.0
20.0,5.0,6.0,2,1,6,1100.0
14.0,6.0,6.0,2,1,6,1080.0
10.0,5.0,5.0,2,1,6,425.0
10.0,5.0,5.0,2,1,6,459.99999999999994
7.5,2.0,3.0,1,1,6,128.0
10.0,5.0,5.0,2,1,6,1100.0
10.0,3.0,3.0,1,1,6,220.00000000000003
5.0,3.0,4.0,2,1,6,208.0
3.5,2.0,2.0,1,1,6,105.0
20.0,7.0,6.0,2,1,6,675.0
6.0,5.0,3.0,2,1,6,320.0
8.0,5.0,6.0,2,1,6,300.0
10.0,6.0,7.0,2,1,6,880.0000000000001
10.0,5.0,5.0,2,1,6,440.00000000000006
10.0,5.0,6.0,2,1,6,540.0
8.9,3.0,4.0,1,1,6,225.0
20.0,7.0,7.0,2,1,6,1170.0
3.5,1.0,1.0,1,1,6,124.0
8.0,5.0,5.0,2,1,6,655.0
12.2,4.0,5.0,2,1,6,650.0
5.0,2.0,3.0,2,1,6,110.00000000000001
7.5,3.0,3.0,1,1,6,140.0
7.5,3.0,3.0,1,1,6,128.0
5.0,5.0,5.0,2,1,6,193.0
10.0,4.0,5.0,2,1,6,530.0
4.0,2.0,2.0,1,1,6,65.0
5.0,5.0,5.0,2,1,6,254.99999999999997
8.0,6.0,6.0,2,1,6,280.0
20.0,9.0,7.0,2,1,6,1200.0
7.1,2.0,2.0,1,1,6,380.0
5.0,5.0,5.0,2,1,6,250.0
5.0,5.0,5.0,2,1,6,240.0
20.0,5.0,6.0,2,1,6,1150.0
5.0,3.0,4.0,2,1,6,235.0
44.0,5.0,5.0,2,1,6,1150.0
10.0,8.0,6.0,2,1,6,850.0
4.4,8.0,3.0,2,1,6,328.0
20.0,5.0,6.0,2,1,6,1175.0
20.0,5.0,6.0,2,1,6,1190.0
12.4,3.0,3.0,2,1,6,880.0000000000001
